
100 1.2e-05
600 0.000333
1100 0.001036
1600 0.002141
2100 0.004135
2600 0.007819
3100 0.009218
3600 0.014114
4100 0.018887
4600 0.024762
5100 0.030544
5600 0.039461
6100 0.047015
6600 0.055438
7100 0.070027
7600 0.07834
8100 0.092395
8600 0.104714
9100 0.122067
9600 0.143792
10100 0.158408
10600 0.17119
11100 0.18446
11600 0.205741
12100 0.230193
12600 0.255013
13100 0.275981
13600 0.30693
14100 0.320065
14600 0.350024
15100 0.378407
15600 0.421639
16100 0.428311
16600 0.457807
17100 0.490256
17600 0.520125
18100 0.558273
18600 0.590274
19100 0.621202
19600 0.650273
20100 0.697775
20600 0.736123
21100 0.779773
21600 0.805815
22100 0.861531
22600 0.922904
23100 0.947747
23600 0.986676
24100 1.01669
24600 1.06847
25100 1.12569
25600 1.17711
26100 1.23273
26600 1.27613
27100 1.31063
27600 1.35129
28100 1.55963
28600 1.45505
29100 1.60166
29600 1.60099
30100 1.70273
30600 1.82401
31100 1.87537
31600 1.9488
32100 2.17394
32600 2.20959
33100 2.24059
33600 2.327
34100 2.23503
34600 2.32261
35100 2.45956
35600 2.32165
36100 2.67154
36600 2.65787
37100 2.74882
37600 2.85897
38100 3.03908
38600 3.0216
39100 3.07906
39600 3.20172
40100 3.22808
40600 3.36134
41100 3.42039
41600 3.49606
42100 3.5574
42600 3.71968
43100 3.68356
43600 3.94186
44100 4.14003
44600 4.10558
45100 4.17244
45600 4.42583
46100 4.79067
46600 4.28284
47100 4.11475
47600 4.03878
48100 4.2287
48600 4.37672
49100 4.33973
49600 4.51386
50100 5.11667
50600 4.77369
51100 4.97589
51600 5.25237
52100 4.80258
52600 5.08889
53100 4.93918
53600 5.10245
54100 5.47576
54600 5.39117
55100 5.47068
55600 5.49782
56100 5.59018
